episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
97,1,mall_small,0.75,0,125.67,300,0.0,0.0,1.0,-2474.93,0.4533
98,1,mall_small,1.0,1,71.75,127,0.0,0.0,1.0,-693.41,0.4512
99,1,mall_small,1.0,1,118.5,225,0.0,0.0,1.0,-1481.8,0.4477
100,1,mall_small,1.0,1,112.75,190,0.0,0.0,1.0,-1294.94,0.4444
101,1,mall_small,1.0,1,94.5,150,0.0,0.0,1.0,-1109.04,0.4417
102,1,mall_small,0.75,0,230.67,300,0.0,0.0,1.0,-4004.31,0.4344
103,1,mall_small,1.0,1,111.5,173,0.0,0.0,1.0,-1311.64,0.4312
104,1,mall_small,1.0,1,141.0,199,0.0,0.0,1.0,-1857.64,0.427
105,1,mall_small,1.0,1,126.0,219,0.0,0.0,1.0,-1552.75,0.4234
106,1,mall_small,1.0,1,91.0,201,0.0,0.0,1.0,-923.96,0.4207
107,2,school_small,0.25,0,273.0,300,0.0,0.0,1.0,-5397.15,0.9938
108,2,school_small,0.25,0,64.0,300,0.0,0.0,1.0,-4495.44,0.9887
109,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5596.41,0.9824
110,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5699.13,0.9761
111,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5690.21,0.9697
112,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5674.26,0.9634
113,2,school_small,0.25,0,61.0,300,0.0,0.0,1.0,-4382.92,0.9583
114,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5628.0,0.952
115,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5678.27,0.9457
116,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5618.5,0.9393
117,2,school_small,0.25,0,32.0,300,0.0,0.0,1.0,-4348.71,0.9344
118,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5768.37,0.9281
119,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5779.68,0.9217
120,2,school_small,0.25,0,16.0,300,0.0,0.0,1.0,-4211.09,0.9169
121,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5689.52,0.9106
122,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5720.08,0.9042
123,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5588.78,0.8979
124,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5678.25,0.8916
125,2,school_small,0.25,0,61.0,300,0.0,0.0,1.0,-4450.37,0.8865
126,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5649.42,0.8802
127,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5782.87,0.8738
128,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5687.78,0.8675
129,2,school_small,0.25,0,78.0,300,0.0,0.0,1.0,-4397.1,0.8623
