episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
252,2,school_small,0.5,0,169.5,300,0.0,0.0,1.0,75.41,0.05
253,2,school_small,0.5,0,100.0,300,0.0,0.0,1.0,98.19,0.05
254,2,school_small,0.5,0,140.5,300,0.0,0.0,1.0,107.09,0.05
255,2,school_small,0.5,0,63.5,300,0.0,0.0,1.0,103.09,0.05
256,2,school_small,0.75,0,52.0,300,0.0,0.0,1.0,208.07,0.05
257,2,school_small,0.75,0,124.33,300,0.0,0.0,1.0,183.03,0.05
258,2,school_small,1.0,1,134.75,233,0.0,0.0,1.0,313.78,0.05
259,2,school_small,0.75,0,88.33,300,0.0,0.0,1.0,199.15,0.05
260,2,school_small,0.75,0,97.0,300,0.0,0.0,1.0,201.63,0.05
261,2,school_small,1.0,1,85.25,205,0.0,0.0,1.0,305.47,0.05
262,2,school_small,1.0,1,132.0,245,0.0,0.0,1.0,318.83,0.05
263,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-588.23,0.9854
264,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-128.97,0.9708
265,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-447.57,0.9562
266,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-111.0,0.9415
267,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-121.72,0.9269
268,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-114.53,0.9123
269,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-537.25,0.8977
270,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-138.49,0.8831
271,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-114.52,0.8685
272,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-252.46,0.8538
273,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-114.37,0.8392
274,3,office_wing_small,0.5,0,185.5,300,0.0,0.0,1.0,85.23,0.8274
275,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-409.42,0.8128
276,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-108.77,0.7982
277,3,office_wing_small,0.25,0,290.0,300,0.51,0.1251,1.1697,-306.11,0.7837
278,3,office_wing_small,0.5,0,143.0,300,0.25,0.1875,1.075,-141.85,0.7729
279,3,office_wing_small,0.25,0,288.0,300,0.25,0.1875,1.075,-216.36,0.7585
280,3,office_wing_small,0.5,0,174.5,300,0.0,0.0,1.0001,99.68,0.7469
281,3,office_wing_small,0.25,0,149.0,300,0.16,0.0768,1.0748,-9.99,0.7341
282,3,office_wing_small,0.5,0,102.5,300,0.25,0.1875,1.075,-112.45,0.7243
283,3,office_wing_small,0.5,0,123.0,300,0.0,0.0,1.0,93.12,0.714
284,3,office_wing_small,0.75,0,213.0,300,0.0,0.0,1.0,176.67,0.7026
285,3,office_wing_small,0.5,0,213.5,300,0.0,0.0,1.0007,88.48,0.6901
286,3,office_wing_small,0.75,0,154.67,300,0.0,0.0,1.0,199.27,0.6808
287,3,office_wing_small,0.25,0,126.0,300,0.305,0.1691,1.0994,-208.12,0.6682
288,3,office_wing_small,0.5,0,101.5,300,0.34,0.1668,1.1141,-34.97,0.6585
289,3,office_wing_small,0.75,0,206.0,300,0.25,0.1875,1.0722,176.14,0.6473
290,3,office_wing_small,0.25,0,143.0,300,0.285,0.1737,1.075,-119.6,0.6346
291,3,office_wing_small,0.5,0,199.5,300,0.0,0.0,1.0,110.96,0.6224
292,3,office_wing_small,0.75,0,102.0,300,0.205,0.1261,1.075,44.34,0.615
293,3,office_wing_small,0.5,0,89.0,300,0.12,0.0432,1.0454,113.53,0.6056
294,3,office_wing_small,0.5,0,155.5,300,0.25,0.1875,1.075,-33.96,0.5945
295,3,office_wing_small,0.5,0,186.5,300,0.25,0.1875,1.075,-74.59,0.5826
296,3,office_wing_small,0.5,0,125.0,300,0.0,0.0,1.0,107.91,0.5723
297,3,office_wing_small,0.75,0,187.0,300,0.025,0.0019,1.0,214.2,0.5618
298,3,office_wing_small,0.5,0,102.5,300,0.0,0.0,1.0,107.16,0.552
299,3,office_wing_small,1.0,1,141.75,259,0.0,0.0,1.0,311.93,0.5451
300,3,office_wing_small,0.75,0,103.0,300,0.0,0.0,1.0,205.92,0.5377
301,3,office_wing_small,0.5,0,209.0,300,0.25,0.1875,1.075,-19.76,0.5252
302,3,office_wing_small,0.5,0,211.0,300,0.0,0.0,1.0,102.21,0.5128
303,3,office_wing_small,0.75,0,78.67,300,0.0,0.0,1.0,211.84,0.5063
304,3,office_wing_small,0.75,0,147.33,300,0.25,0.1875,1.075,88.2,0.4972
305,3,office_wing_small,0.5,0,184.5,300,0.245,0.1801,1.075,-37.24,0.4854
306,3,office_wing_small,0.75,0,120.0,300,0.0,0.0,1.0,205.2,0.4774
307,3,office_wing_small,0.5,0,106.0,300,0.0,0.0,1.0,100.79,0.4675
