episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
150,2,school_small,0.5,0,98.0,300,0.0,0.0,1.0,-897.98,0.6006
151,2,school_small,0.75,0,152.67,300,0.0,0.0,1.0,-678.59,0.5966
152,2,school_small,0.75,0,142.67,300,0.0,0.0,1.0,-578.4,0.5927
153,2,school_small,0.75,0,153.67,300,0.0,0.0,1.0,-637.31,0.5887
154,2,school_small,1.0,1,174.0,292,0.0,0.0,1.0,-413.71,0.585
155,2,school_small,0.25,0,159.0,300,0.0,0.0,1.0,-1278.25,0.5794
156,2,school_small,0.75,0,70.0,300,0.0,0.0,1.0,-441.3,0.5768
157,2,school_small,0.75,0,200.0,300,0.0,0.0,1.0,-795.64,0.572
158,2,school_small,1.0,1,91.0,121,0.0,0.0,1.0,-61.54,0.5701
159,2,school_small,1.0,1,146.75,256,0.0,0.0,1.0,-371.23,0.567
160,2,school_small,1.0,1,111.75,262,0.0,0.0,1.0,-241.92,0.5646
161,2,school_small,1.0,1,184.5,290,0.0,0.0,1.0,-467.74,0.5607
162,2,school_small,0.5,0,136.0,300,0.0,0.0,1.0,-897.84,0.5561
163,2,school_small,1.0,1,150.25,278,0.0,0.0,1.0,-328.18,0.553
164,2,school_small,0.75,0,158.33,300,0.0,0.0,1.0,-650.79,0.5489
165,2,school_small,1.0,1,133.0,222,0.0,0.0,1.0,-189.1,0.5461
166,2,school_small,1.0,1,171.5,264,0.0,0.0,1.0,-384.68,0.5424
167,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.0748,-1745.53,0.9937
168,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-1727.82,0.9873
169,3,office_wing_small,0.25,0,30.0,300,0.0,0.0,1.0,-1238.19,0.9824
170,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-2011.72,0.9761
171,3,office_wing_small,0.0,0,300,300,0.185,0.1027,1.075,-2046.69,0.9698
172,3,office_wing_small,0.25,0,189.0,300,0.0,0.0,1.0,-1467.65,0.964
173,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-1724.38,0.9577
174,3,office_wing_small,0.25,0,300.0,300,0.0,0.0,1.0,-1851.54,0.9514
175,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-1798.32,0.945
176,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-1765.42,0.9387
177,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-1743.97,0.9324
178,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-2142.45,0.926
179,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-1710.88,0.9197
180,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-1692.57,0.9134
181,3,office_wing_small,0.0,0,300,300,0.245,0.1801,1.075,-1882.28,0.907
182,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.0733,-1715.12,0.9007
183,3,office_wing_small,0.5,0,153.5,300,0.0,0.0,1.0,-1121.92,0.8959
184,3,office_wing_small,0.25,0,83.0,300,0.0,0.0,1.0,-1329.87,0.8907
185,3,office_wing_small,0.25,0,265.0,300,0.12,0.0432,1.0186,-1735.05,0.8846
186,3,office_wing_small,0.25,0,288.0,300,0.0,0.0,1.0,-1595.13,0.8783
187,3,office_wing_small,0.5,0,160.5,300,0.25,0.1875,1.075,-1235.74,0.8734
188,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-1717.74,0.8671
189,3,office_wing_small,0.25,0,120.0,300,0.155,0.0721,1.0425,-1498.67,0.8617
190,3,office_wing_small,0.5,0,201.5,300,0.0,0.0,1.0001,-1177.33,0.8564
191,3,office_wing_small,0.25,0,241.0,300,0.0,0.0,1.0,-1493.96,0.8504
192,3,office_wing_small,0.25,0,17.0,300,0.25,0.1875,1.075,-1512.42,0.8456
193,3,office_wing_small,0.25,0,23.0,300,0.25,0.1875,1.0667,-1308.58,0.8407
194,3,office_wing_small,0.25,0,62.0,300,0.12,0.0216,1.0155,-1328.8,0.8356
195,3,office_wing_small,0.5,0,263.0,300,0.0,0.0,1.0,-1396.07,0.8297
196,3,office_wing_small,0.25,0,198.0,300,0.25,0.1875,1.0747,-1467.47,0.8239
197,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-1686.62,0.8175
198,3,office_wing_small,0.5,0,166.0,300,0.0,0.0,1.0,-1085.28,0.8126
199,3,office_wing_small,0.25,0,215.0,300,0.0,0.0,1.0,-1430.27,0.8067
200,3,office_wing_small,0.5,0,216.0,300,0.0,0.0,1.0,-1259.1,0.8013
201,3,office_wing_small,0.5,0,143.5,300,0.0,0.0,1.0,-1002.31,0.7966
202,3,office_wing_small,0.25,0,158.0,300,0.175,0.0919,1.075,-1625.5,0.791
203,3,office_wing_small,0.25,0,94.0,300,0.0,0.0,1.0,-1260.12,0.7858
204,3,office_wing_small,0.25,0,201.0,300,0.0,0.0,1.0001,-1453.1,0.78
205,3,office_wing_small,0.5,0,121.0,300,0.0,0.0,1.0,-1041.68,0.7755
206,3,office_wing_small,0.5,0,148.0,300,0.0,0.0,1.0,-1046.48,0.7708
207,3,office_wing_small,0.5,0,181.5,300,0.0,0.0,1.0,-1211.06,0.7657
208,3,office_wing_small,0.5,0,78.5,300,0.25,0.1875,1.0749,-1073.47,0.7617
209,3,office_wing_small,0.75,0,162.67,300,0.0,0.0,1.0,-774.26,0.7576
210,3,office_wing_small,0.75,0,167.0,300,0.0,0.0,1.0,-773.94,0.7533
211,3,office_wing_small,0.75,0,137.67,300,0.0,0.0,1.0,-715.36,0.7496
212,3,office_wing_small,0.5,0,48.5,300,0.0,0.0,1.0,-710.86,0.7459
213,3,office_wing_small,0.75,0,148.0,300,0.0,0.0,1.0,-767.27,0.742
214,3,office_wing_small,0.25,0,110.0,300,0.0,0.0,1.0013,-1310.4,0.7366
215,3,office_wing_small,0.5,0,215.5,300,0.145,0.0631,1.0567,-1201.42,0.7312
216,3,office_wing_small,0.75,0,110.33,300,0.0,0.0,1.0,-576.47,0.7279
217,3,office_wing_small,0.5,0,93.5,300,0.01,0.0003,1.0033,-927.53,0.7237
218,3,office_wing_small,0.5,0,136.5,300,0.25,0.1875,1.0749,-1076.02,0.7191
219,3,office_wing_small,0.5,0,140.0,300,0.0,0.0,1.0,-909.26,0.7145
220,3,office_wing_small,0.25,0,30.0,300,0.25,0.1875,1.075,-1301.06,0.7096
221,3,office_wing_small,1.0,1,169.75,284,0.0,0.0,1.0,-500.43,0.706
222,3,office_wing_small,0.25,0,65.0,300,0.25,0.1875,1.068,-1219.65,0.7009
223,3,office_wing_small,0.5,0,101.0,300,0.25,0.1875,1.075,-1056.55,0.6966
224,3,office_wing_small,0.75,0,95.33,300,0.0,0.0,1.0,-553.76,0.6936
225,3,office_wing_small,0.5,0,110.0,300,0.0,0.0,1.0,-854.91,0.6892
226,3,office_wing_small,0.75,0,102.33,300,0.0,0.0,1.0,-488.4,0.686
227,3,office_wing_small,0.5,0,223.0,300,0.05,0.0075,1.0195,-1328.34,0.6805
228,3,office_wing_small,0.25,0,99.0,300,0.0,0.0,1.0,-1212.41,0.6752
229,3,office_wing_small,0.75,0,153.33,300,0.24,0.1728,1.0595,-781.2,0.6712
230,3,office_wing_small,0.5,0,114.5,300,0.205,0.1261,1.0523,-1015.2,0.6668
231,3,office_wing_small,0.25,0,40.0,300,0.21,0.1323,1.0654,-1316.24,0.6619
232,3,office_wing_small,0.5,0,165.0,300,0.0,0.0,1.0,-1091.82,0.657
233,3,office_wing_small,0.5,0,71.0,300,0.0,0.0,1.0,-818.37,0.653
234,3,office_wing_small,0.75,0,158.67,300,0.0,0.0,1.0,-619.43,0.6489
235,3,office_wing_small,0.75,0,133.33,300,0.0,0.0,1.0009,-615.64,0.6452
